LIMS_ID,B.naive,B.memory,Plasma.,T.CD8,T.CD4.naive,T.CD4.memory.resting,T.CD4.memory.activated,T.follicular.helper,T.regulatory.(Tregs),T.gamma.delta,NK.resting,NK.activated,Monocytes,Macrophages.M0,Macrophages.M1,Macrophages.M2,Dendritic.resting,Dendritic.activated,Mast.resting,Mast.activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE
HOA7812A171,0.028791895,0,0,0.085259012,0.051777127,0.024402498,0.035064057,0,0.02082956,0.012354488,0.031709404,0.024900573,0.467644544,0,0.000217068,0,0,0.001235644,0.019881604,0,0,0.195932524,0,0.764655908,0.67182384
HOA7812A173,0.029533868,0,0,0.152308483,0,0,0.008508042,0,0.047496528,0,0.048959431,0.010485519,0.246832318,0.003778558,0,0,0,0.001323813,0.001231959,0,0,0.44954148,0,0.855136802,0.543932608
HOA7812A180,0.009969,0,0.000871843,0.022596995,0.034184582,0,0.012861709,0,0.006032799,0,0.006482047,0.010763176,0.316813352,0.001993886,0,0,0,0.002025662,0,0,0,0.575404948,0,0.849656074,0.528495205
HOA7812A185,0.002222397,0.009786934,0,0.190007467,0.000463697,0.00777499,0.01136803,0,0.026570805,0,0.028319277,0.035876914,0.275689897,0,0,0,0,0,0.029343264,0,0,0.382576329,0,0.82425465,0.594082413
HOA7812A234,0.027071178,0,0,0.153763307,0.041106398,0.006487659,0.035955614,0,0.014670248,0,0.029889035,0.019890615,0.394039148,0,0,0,0,0,0.001306456,0,0,0.275820342,0,0.795037134,0.63598677
HOA7812A239,0.061294992,0,0,0.22405487,0,0.063575437,0.02232681,0,0.0135018,0,0.040026611,0.091537495,0.300954231,0,0,0.000117457,0,0.000888208,0,0,0,0.181722089,0,0.579533416,0.815375733
HOA7812A240,0.029008276,0,0.000293957,0.090176693,0.039131036,0,0.011811952,0,0.018398653,0.043062096,0.000455348,0.0471905,0.357184652,0,0,0,0,0,0,0.008455021,0,0.354831815,0,0.784921843,0.632523552
HOA7812A241,0.039872864,0,0,0.188015065,0.056279427,0.013104327,0.02369875,0,0.02100861,0,0.038377965,0.041718253,0.313197288,0.015931461,0,0,0,0,0.009779009,0,0,0.239016982,0,0.797636588,0.651281637
HOA7812A246,0.004534278,0.005840042,0,0.222443981,0.063109976,0.011613735,0.011322726,0,0.017444144,0,0.004475511,0.092491093,0.256485687,0,0,0,0,0,0,0.003769766,0,0.306469062,0,0.842864428,0.591043429
HOA7812A127,0.024583112,0,0,0.180230696,0,0,0.007976704,0,0.016602615,0,0.019614533,0.04482882,0.266428529,0,0,0.002311764,0,0,0,0.00101599,0,0.436407235,0,0.833421425,0.571070587
HOA7812A131,0.075724898,0,0,0.157060836,0.099851886,0.074205778,0.017452284,0,0.063297527,0,0.049541735,0,0.293476858,0.009508813,0,0,0,0.000307847,0,0,0,0.159571537,0,0.80459747,0.664777852
HOA7812A133,0.044543058,0,0,0.203046249,0.008072236,0.085516052,0.026068518,0,0.004354528,0,0.02994474,0.08813461,0.268331132,0,0,0,0,0,0,0.003220537,0,0.238768341,0,0.80389134,0.644362482
HOA7812A134,0.038424844,0,0.000367558,0.122771864,0,0.005628428,0.006273057,0,0.045999738,0,0.061251339,0.041385148,0.351335576,0,0,0,0,0.002068532,0.01439608,0,0,0.310097836,0,0.747320787,0.67738303
HOA7812A135,0.002728781,0.024851345,0,0.1345725,0.028647655,0.044846461,0.026970215,0,0.008664585,0,0,0.059464267,0.345096681,0,0,0,0.00373095,0.006431934,0.011256143,0,0,0.302738484,0,0.867842775,0.563155157
HOA7812A139,0.011635279,0.001519646,0,0.076392598,0.073255909,0.041781177,0.02354096,0,0.0120361,0,0.032317544,0.016921053,0.359942424,0,0,0,0,0,0.013004732,0,0,0.337652578,0,0.812582459,0.608694544
HOA7812A140,0.02779762,0,3.61E-05,0.108323344,0.048241832,0.008246604,0.039510462,0,0.014935348,0.004485334,0.006403409,0.018544055,0.396168264,0,0,0,0,0,0.006326983,0,0,0.320980692,0,0.788135074,0.633345576
HOA7812A142,0.012991256,0.004923044,0,0.130880035,0.04304284,0.057116873,0.017776599,0,0.008565578,0,0.007778484,0.022772147,0.440110511,0,0,0,0,0.001759562,0,0.009394196,0,0.242888875,0,0.825401507,0.607958189
HOA7812A153,0.011507598,0,0.001375495,0.106337085,0.053500231,0.094881426,0.019205013,0,0.008761649,0,0,0.033841466,0.364221963,0,0,0.001080655,0,0.001444571,0.005262782,0,0,0.298580067,0,0.797724161,0.631418221
HOA7812A232,0.006512633,0.016367585,0.0006368,0.042712452,0.059766688,0.012465868,0.032117686,0,0.021999513,0,0.003887142,0.008648731,0.367557459,0.006519533,0,0,0.000652673,0,0.01752171,0,0,0.402633524,0,0.787282389,0.622867877
HOA7812A236,0.025121265,0,0,0.123262292,0,0.043409487,0.02462591,0,0.008259344,0,0.030119682,0.04156822,0.357018423,0,0,0,0,0,0,0.001091412,0,0.345523966,0,0.758889761,0.660778232
HOA7812A207,0.061074175,0,0.015475901,0.129901092,0.045850752,0.023264336,0.035757943,0,0.024221363,0,0,0.045901139,0.291637886,0.003004607,0,0,0.000992936,0.007324833,0.006733073,0,0,0.308859964,0,0.677508852,0.741413965
HOA7812A225,0.011791015,0.000979649,0.003063687,0.048545991,0.073610435,0,0.046261768,0,0.022410144,0,0.03578179,0,0.327252825,0,0,0,0,0.019983326,0.019047675,0.007125014,0,0.38414668,0.005,0.257433079,1.044301843
HOA7812A245,0.042124689,0,0,0.139280851,0,0.006910294,0.003222671,0,0.040838488,0,0.043563686,0.046269163,0.330463794,0.006988623,0,0,0,0,0.001429913,0,0,0.338907828,0,0.781939312,0.641180556
HOA7812A247,0.036071616,0,0.003165668,0.036493089,0.042088897,0,0,0,0.032017697,0,0.018506146,0.017537672,0.341650912,0.005002388,0,0,0,0,0,0.00161178,0,0.465854135,0,0.795463502,0.608061482
HOA7812A248,0.021868565,0.002618519,0,0.138167124,4.14E-05,0.038713335,0.010183372,0,0.050065283,0,0.044020344,0.01387148,0.343710577,0.002677799,0,0,0,0.000773074,0,0.005234913,0,0.3280542,0,0.824847116,0.599788438
HOA7812A258,0.005671707,0.011114572,0,0.261447122,0,0.024156413,0.00708046,0,0.005618415,0,0.076765636,0.097574302,0.237691161,0,0,0.004110428,0,0,0.003563311,0,0,0.265206473,0,0.849033854,0.588100901
HOA7812A259,0.034672182,0,0,0.244476827,0,0,0.019030261,0,0.040955506,0,0.069675323,0.0436651,0.319922057,0.017347995,0,0,0,0,0.005553556,0,0,0.204701193,0,0.680904858,0.744194008
HOA7812A150,0.008319573,0,0.000769889,0.113458068,0.010045983,0.016776265,0.014974769,0,0.012720281,0,0.018275443,0.029482664,0.435164708,0,0,0,0,0.001819917,0.007795303,0,0,0.330397138,0,0.771536539,0.644225353
HOA7812A152,0.056039491,0,0,0.178093236,0.013931447,0.00453361,0.010536041,0,0.032293775,0,0.004573523,0.052599466,0.400595206,0,0,0,0,0,0.005721166,0,0,0.241083037,0,0.836562955,0.603673183
HOA7812A159,0.012229033,0,0,0.218756559,0,0,0.012678153,0,0.030512155,0,0.039387239,0.044914176,0.326781557,0,0,0,0,0.001542636,0.003239273,0,0,0.30995922,0,0.760342752,0.665661858
HOA7812A162,0,0.025549076,0,0.127197136,0.073054989,0,0.026578556,0,0.01792348,0,0.020188027,0.03348114,0.396640857,0,0,0,0.005476649,0,0.009432593,0,0,0.264477498,0,0.844830793,0.590795569
HOA7812A165,0.01394745,0.007727012,0.001379171,0.0381838,0.063217797,0.031092377,0.025987493,0,0.023243059,0,0.044418751,0,0.377366285,0.016286853,0.000718324,0,0,0,0,0,0,0.356431629,0,0.777171194,0.639599806
HOA7812A174,0.013806516,0,0,0.1756295,0.041885406,0.06923446,0.039946706,0,0.003712249,0,0.02470913,0.051404528,0.308864042,0,0,0,0,0.002252986,0,0.001310881,0,0.267243595,0,0.817081153,0.625726648
HOA7812A178,0,0.01773029,0.001210911,0.070210757,0.045315075,0,0.031059129,0,0.02069307,0.00706064,0.017048727,0.007291879,0.384861977,0.014624145,0,0,0.002565329,0,0,0,0,0.380328071,0,0.796931514,0.613684195
HOA7812A179,0.015259501,0,0.00437995,0.062804783,0.047991366,0.036513393,0.019601566,0,0.025231698,0,0.016690055,0,0.280388653,0.0130203,0,0,0,0,0.009469179,0,0,0.468649555,0,0.735202,0.677962258
HOA7812A182,0.007686991,0.004511575,0,0.100362114,0.024604805,0.040128479,0.035929607,0,0.007877913,0,0,0.029655156,0.313477382,0,0,0,0,0.001663868,0,0.001671677,0,0.432430434,0,0.825663747,0.5777214
HOA7812A188,0.023739388,0,0,0.15802088,0.084499192,0,0.030301218,0,0.004411482,0,0.014675987,0.034326307,0.302894404,0,0,0,0,7.78E-05,0,0.007152748,0,0.339900603,0,0.735858356,0.686793977
HOA7812A190,0.044940107,0,0,0.108923169,0.044699341,0.028023874,0.016552421,0,0.011370127,0,0.013640206,0.0093261,0.348277923,0,0,0,0,0.002158082,0,0,0,0.37208865,0,0.728437022,0.688069179
HOA7812A192,0,0.040333153,0.012058111,0.065658292,0.107409155,0.024954308,0.0461514,0,0.002694414,0.005376965,0.011774454,0.015202744,0.334524605,0,0,0,0.009138253,0,0.005530493,0,0,0.319193653,0,0.663742178,0.749675497
HOA7812A193,0.01962939,0,0,0.187712873,0.011651112,5.55E-05,0.031475747,0,0.018058726,0,0.029930502,0.022040968,0.360091454,0,0,0,0,0,0.006545519,0,0,0.312808256,0,0.821324,0.60494173
HOA7812A196,0.028500643,0,0,0.162491062,0.008870629,0,0.012679082,0,0.009713432,0,0.068160877,0.065945858,0.35753864,0,0,0,0,0,0.003510669,0,0,0.282589109,0,0.757640872,0.669231769
HOA7812A197,0.025994445,0,4.93E-05,0.173324823,0.01058472,0.001683951,0.017388349,0,0.006519835,0,0.037062367,0.028897802,0.400334508,0,0,0,0,0,0.020803052,0,0,0.277356896,0,0.818560509,0.611537372
HOA7812A198,0.018299536,0,0,0.165054315,0,0.101159618,0.02158705,0,0.004191323,0.004166953,0.014109188,0.052238159,0.291737591,0,0,0.000907922,0,0.000799623,0,0,0,0.325748721,0,0.798951903,0.6303382
HOA7812A202,0.024538736,0,0,0.05578976,0.052169457,0.024817701,0.025858891,0,0.004255145,0.00410508,0.020007545,0,0.361066607,0,0,0,0,0.001896674,0.004696352,0,0,0.420798052,0,0.856145595,0.536447689
HOA7812A204,0.093967612,0.003884869,0,0.082139637,0.050339682,0.035867653,0.015936778,0,0.008606008,0,0.036332182,0.072776809,0.270058546,0,0,0,0,0.003266264,0,0.006890793,0,0.319933168,0,0.768504715,0.663651345
HOA7812A205,0,0.001629257,0.001206889,0.058326655,0.002358242,0.026068727,0.010001181,0,0.009350429,0.007680673,0.01514248,0.00429152,0.431492078,0.004817974,0,0,0,0.000868216,0.00149379,0,0,0.425271889,0,0.813683827,0.584063217
HOA7812A206,0.021111991,0,0,0.118108486,0.051192323,0,0.027806064,0,0.00477783,0,0.025127009,0.000156749,0.381649421,0.00628953,0,0,0,0.000729283,0.002681759,0,0,0.360369556,0,0.850006417,0.557569474
HOA7812A208,0.034150923,0.000938451,0.002148111,0.070541146,0.047333618,0.002417213,0.040476343,0,0.037918449,0,0.011616248,0.023711003,0.32447861,0,0,0,0.005128787,0.008575491,0,0.00338092,0,0.387184688,0,0.816491489,0.597911356
HOA7812A211,0.014447304,0,0.001329363,0.117906663,0.022136113,0.077429946,0.036532259,0,0.010705242,0,0.006388862,0.017896507,0.441832274,0,0,0,0,0.004218639,0,0,0,0.249176827,0,0.814406708,0.617516294
HOA7812A213,0.005899752,0.006491707,0,0.069684346,0.070460868,0.009465088,0.023206981,0,0.009418498,0,0.010215457,0.037129721,0.338367182,0,0,0.000731057,0,0,0.012368596,0,0,0.406560746,0,0.856309846,0.542968567
HOA7812A216,0.071900839,0,0,0.174734259,0.065736296,0,0.043030906,0,0.030331916,0,0.02398242,0.032187559,0.292775994,0,0,0,0.003479529,0.007475072,0,0.00100357,0,0.25336164,0,0.766863683,0.678167393
HOA7812A218,0.098373237,0,0,0.148821766,0.067325663,0.028118011,0.02768113,0,0.040962663,0,0.014333634,0.03444474,0.252122634,0,0,0,0,0.001884751,0.010283166,0,0,0.275648605,0,0.799671196,0.650359555
HOA7812A220,0.060101872,0,0,0.102300928,0.047283231,0.044303222,0.022442775,0,0.022737681,0,0.0558583,0.053799788,0.364708989,0,0,0,0,0,0,0,0,0.226463214,0,0.68574704,0.738211278
HOA7812A223,0.03055604,0,0.001050668,0.101101801,0.060228886,0.074726174,0.021784507,0,0.001625273,0.014581042,0,0.018660221,0.455913878,0,0,0,0,0.004312325,0.010786772,0,0,0.204672414,0,0.774404051,0.662458625
HOA7812A235,0.037507328,0.011217795,0,0.325148261,0.029533661,0.022145706,0.11257731,0,0,0,0,0.073793384,0.191316619,0,0,0,0.005119066,0.007401169,0,0.002316922,0,0.18192278,0,0.800268836,0.662737224
HOA7812A242,0.002707064,0.028130973,0,0.078743305,0.079991792,0.034808085,0.048500938,0,0.019428524,0,0,0.045447498,0.358795649,0,0.000591193,0,0.006751371,0,0.000643763,0.006637688,0,0.288822156,0,0.771468908,0.660201689
HOA7812A243,0.003141784,0,0.00349034,0.042709636,0.014250809,0.014990423,0.014765692,0,0.009512823,0.00641696,0.015945404,0.01347947,0.379869345,0,0,0,0,9.02E-05,0.001020568,0,0,0.480316537,0,0.856519159,0.521785975
HOA7812A249,0.023591658,0,0.000554919,0.061982063,0.040772053,0.027798155,0.02515746,0,0.027662832,0,0.044169028,0,0.303902089,0.003353884,0,0,0,0.000220904,0.00379136,0,0,0.437043596,0,0.814402396,0.591450786
HOA7812A260,0.041746107,0.011385446,0,0.226266614,0.0835464,0.012933026,0.028020989,0,0.005663827,0,0.014336951,0.061357502,0.29068708,0,0,0.001133452,0.002406335,0,0,0.011259092,0,0.209257177,0,0.858672106,0.606381346
HOA7812A261,0.076651909,0,0,0.177068687,0.04447277,0.044386232,0.045302108,0,0.043559415,0,0.00480115,0.057290308,0.276009634,0,0,0,0.004354847,0.007949053,0,0.004608049,0,0.213545839,0,0.80631674,0.65657463
HOA7812A262,0.035694429,0,0,0.159373631,0.003850316,0.085583571,0.015232574,0,0.002914557,0,0.054385647,0.06054143,0.28737166,0,0,0,0,0.001518489,0,0,0,0.293533696,0,0.842597544,0.595471686
HOA7812A263,0,0,0.003050527,0.069296482,0.030059209,0.011797713,0.020599431,0,0.004141916,0,0.04316691,0,0.484632652,0.004284866,0,0,0,0.000416085,0.01879847,0,0,0.30975574,0,0.836589744,0.571087691
HOA7812A264,0.053480693,0,0,0.142661098,0.10221318,0.023802705,0.023469638,0,0.003472306,0,0.026947213,0.038207336,0.271886299,0,0,0,0,0.001518019,0,0,0,0.312341513,0,0.816618703,0.620959509
HOA7812A265,0.02820032,0,0,0.248367313,0.004049295,0.075908778,0.015727569,0,0,0,0.039753416,0.081132851,0.236287835,0,0,0,0,0,0,0.001708941,0,0.268863683,0,0.848438148,0.595454769
HOA7812A128,0.018624415,0,0.002074289,0.108337738,0.032139844,0,0.015490831,0,0.023754985,0.007031393,0.010206699,0.017352915,0.321040253,0,0,0.009382589,0,0.001297682,0.030935328,0,0,0.402331038,0,0.819822237,0.590607148
HOA7812A138,0,0.022203425,0.003817037,0.125469016,0.04834111,0,0.049256788,0,0.028326592,0,0.025876845,0.006963107,0.400850345,0.020848059,0,0,0.010339517,0,0.01644317,0,0,0.241264988,0,0.684683063,0.736947339
HOA7812A167,0.016354499,0.020460856,0.002552978,0.094917376,0.081627304,0,0.038223208,0,0.030316877,0,0.025330232,0.017353944,0.359021446,0,0,0,0.002791257,0.009136494,0.00023457,0,0,0.301678958,0,0.769835155,0.659435
HOA7812A187,0.006970852,0.002206646,0,0.112095814,0.018162378,0.022646112,0.007089886,0,0.013545187,0,0.05621398,0.039182103,0.286179822,0,0,0,0,0.000917447,0.006603743,0,0,0.428186029,0,0.820819,0.585891759
HOA7812A191,0.095029794,0,0.025112783,0.140822904,0.031969936,0.018039391,0.041271417,0,0.025209895,0,0,0.048027805,0.368698132,0,0,0,0,0.007704746,0.010234333,0,0,0.187878863,0,0.650675953,0.769417824
HOA7812A201,0.012299771,0,4.38E-05,0.096927832,0.084209186,0.025705149,0.038106982,0,0.008177189,0,0,0.054027399,0.542358783,0,0,0,0,0.000200098,0.008444911,0,0,0.129498884,0,0.86216536,0.584025395
HOA7812A221,0.030643297,0,0,0.194774616,0.041780116,0.041760701,0.013113299,0,0.013992469,0,0.010264659,0.057122877,0.305470375,0,0,0,0,0.001924422,0,0.001299878,0,0.287853291,0,0.79533878,0.640689599
HOA7812A222,0.064505206,0,0,0.169921997,0.017629253,0,0.011804045,0,0.029228588,0,0.066252225,0.018612989,0.289954316,0.014821419,0,0,0,0,0,0.002171824,0,0.315098137,0,0.75212225,0.677193954
HOA7812A228,0.025724648,0,0,0.182117598,0.083579337,0,0.035567695,0,0.008372069,0,0.03197279,0.03508295,0.313081885,0,0,0,0,0.000441127,0.009864649,0,0,0.274195252,0,0.824229868,0.618788949
HOA7812A231,0.106056713,0,0.001433443,0.126213238,0.071433507,0.053252671,0.028367021,0,0.001954131,0,0,0.039540369,0.293159442,0,0,0,0,0.001249426,0.002929984,0,0,0.274410056,0,0.801572944,0.64411679
HOA7812A215,0.059312545,0,0,0.122128555,0.056090687,0,0.033358502,0,0.013217573,0,0.005904668,0.029468401,0.406452485,0,0,0,0,0.002556683,0.006537333,0,0,0.264972569,0,0.770856174,0.660244553
HOA7812A301,0.019151197,0.004463084,0,0.138038808,0.094146135,0.079433963,0.024693701,0,0.020499138,0,0.027338342,0.033521569,0.341521515,0,0,0.002844563,0.0005951,0.000576754,0.007003441,0,0,0.20617269,0,0.859611456,0.602203432
HOA7812A302,0.01319301,0.018705139,0,0.103277572,0.049945466,0.012997613,0.036965237,0,0.029080996,0,0.007226253,0.029937212,0.322335655,0.028754516,0,0,0.004842254,0,0.007433549,0,0,0.335305527,0,0.833978247,0.592639525
HOA7812A303,0.011411835,0,0,0.227497008,0,0,0.01577235,0,0.025723545,0,0.033510275,0.076330296,0.271704522,0,0,0,0,0,0.009301469,0,0,0.328748701,0,0.84596897,0.580974022
HOA7812A304,0.054452043,0,0,0.075629678,0.046008621,0,0.01051144,0,0.022303223,0,0.026129554,0.006463463,0.415849118,0.014037867,0,0.000426574,0,0,0.00935318,0,0,0.318835239,0,0.818124616,0.599924808
HOA7812A305,0,0.070700718,0.026871394,0.228293853,0.029926263,0,0.039659687,0,0.009246628,0.001030913,0,0.086324363,0.301117652,0.019732937,0,0,0.002131658,0,0.033943969,0,0,0.151019965,0,0.339450011,0.951804096
HOA7812A306,0.017487093,0,0.000530347,0.17897279,0,0.013558548,0.011435611,0.000636996,0.03011163,0,0.048213371,0.090957024,0.241236892,0.016421884,0,0,0,0,0.000800204,0,0,0.34963761,0,0.768286566,0.656134997
HOA7812A307,0.084791449,0,0,0.259198151,0.027430572,0.005401857,0.042006257,0,0.017602054,0,0.050282515,0.014363857,0.304548696,0.001866553,0,0,0,0,0.006036474,0,0,0.186471565,0,0.705597796,0.732035906
HOA7812A308,0.057429413,0,0,0.243701096,0.048741535,0,0.01340495,0,0.058049161,0,0.088780325,0.03604996,0.298098261,0.003841232,0,0,0,0,0.008018156,0,0,0.143885912,0,0.756240994,0.696270678
HOA7812A309,0.045404772,0,0.000805271,0.078386266,0.009893552,0,0.005232081,0,0.040704084,0,0.08245071,0,0.395521467,0.004656363,0,0,0,6.42E-05,0,0.001380921,0,0.335500299,0,0.829251848,0.585928751
HOA7812A310,0.062211596,0,0,0.142544931,0.061051704,0.022243585,0.010277729,0,0.044934814,0,0.037350518,0.028748478,0.30315111,0.015335682,0,0,0,0,0.002096864,0,0,0.270052988,0,0.804042485,0.640719951
HOA7812A311,0.055859149,0,0.000106602,0.192951655,0.050631541,0,0.009281333,0,0.073393491,0,0.068391498,0.027390671,0.360715542,0.00623487,0,0.008256456,0,0,0.007763322,0,0,0.139023871,0,0.787051739,0.674444276
HOA7812A312,0.028828695,0,0,0.045026926,0.045244694,0.044788055,0.006178647,0,0.024367825,0,0.017152574,0,0.331324154,0.014463592,0,0,0,0.000487049,0.001886811,0,0,0.440250979,0,0.846573699,0.547397859
HOA7812A313,0.057987216,0,0,0.189305261,0.116687838,0.093832733,0.005804029,0,0.019847199,0,0,0.049690892,0.315636842,0.004387241,0,0,0.004868388,0.004191596,0.005006263,0,0,0.132754502,0,0.816955135,0.654147442
HOA7812A314,0.025306451,0.007415755,0.000225458,0.041545373,0.016338908,0.03212523,0.005048806,0,0.017391748,0,0,0.015564745,0.341300336,0.004974224,0,0.006054425,0,0,0.019185242,0,0,0.4675233,0,0.764905938,0.644360078
HOA7812A315,0.04234674,0.001096859,0.000350941,0.133662864,0.016027134,0.059424609,0.008253633,0,0.005582488,0,0,0.041133078,0.430812702,0,0.000558774,0.003072399,0,0.002051073,0.005700207,0,0,0.249926498,0,0.628657143,0.777532448
HOA7812A316,0.012069601,0.01046576,0,0.289145772,0.03073985,0.011648439,0.035156764,0,0.024067928,0,0,0.142538529,0.324251872,0,0.000816245,0,0.002170036,0.001639213,0.002051135,0,0,0.113238857,0,0.645861697,0.769910286
HOA7812A317,0.005536979,0.002256271,2.91E-05,0.159846655,0.07625444,0.048191098,0.026334466,0,0.002156473,0,0.048162865,0.018216222,0.348067812,0.003364644,0,0,0,0.000225663,0.002459577,0,0,0.258897761,0,0.83545657,0.606329464
HOA7812A318,0.010214019,0.0188583,0.001349755,0.123172517,0.11695165,0,0.034916653,0,0.017345551,0,0.040862906,0.034138104,0.272418795,0.004196081,0,0,0.005704064,0.006171473,0,0.006219877,0,0.307480254,0,0.847907137,0.593714117
HOA7812A319,0.030013097,0,0,0.098501967,0.094077018,0.018879909,0.030264031,0,0.016940277,0,5.36E-05,0.031702595,0.314941287,0,0,0,0,0.001880165,0.0058834,0,0,0.356862665,0,0.839408369,0.580910289
HOA7812A320,0.052831396,0.000531082,0,0.117922151,0.071029252,0.007145817,0.012064643,0,0.028841696,0,0.020775435,0.007412592,0.315936095,0.013650086,0,0,0,0,0.002162092,0,0,0.349697662,0,0.794185347,0.629520258
HOA7812A321,0.020639631,0,0,0.180472544,0.094186515,0.057583189,0.017976896,0,0.013371914,0,0.039904947,0.014339611,0.335042644,0.019110697,0,0,0,0,0.016275823,0,0,0.191095589,0,0.709959845,0.726358157
HOA7812A322,0,0.030221405,0,0.150501909,0.074084649,0.124382662,0.011674446,0,0.015640388,0,0,0.053761271,0.309005785,0.010648537,0,0,0.003308857,0,0.011704584,0,0,0.205065507,0,0.825822043,0.635253
HOA7812A323,0.03703228,0,0,0.190962809,0.033843352,0.098225343,0.026365884,0,0,0,0.011030001,0.036723041,0.353615988,0.016295301,0,0,0,0,0.002740337,0,0,0.193165664,0,0.806131487,0.649550704
HOA7812A324,0.021787412,0,0.000211758,0.03522356,0.042836681,0.020207158,0.012399641,0,0.008307349,0,0.026243211,0,0.422206625,0.000712626,0,0,0,0,0,0,0,0.409863979,0,0.853356871,0.534673999
HOA7812A325,0.016890556,0,0,0.11891111,0.036215978,0.099894412,0.020821998,0,0,0,0.008902878,0.058599938,0.405393423,0,0,0,8.82E-05,4.53E-05,0.004282858,0,0,0.229953321,0,0.788126959,0.649802096
HOA7812A326,0.007893204,0.001710477,0,0.284971843,0,0,0.008246284,0,0.047530101,0,0.06353766,0.031131382,0.326736787,0.004391965,0,0.001480877,0,0,0.013717619,0,0,0.208651801,0,0.804161439,0.643855593
HOA7812A327,0.009281773,0.001845248,0.000460158,0.00762615,0.021242101,0.017117769,0.010931295,0,0.006560554,0,0.024184677,0,0.549898248,0,0,0.001433797,0,0.001055955,0.003400569,0,0,0.344961705,0,0.814672515,0.583393795
HOA7812A328,0.016362854,0.013734848,0,0.035696957,0.068612503,0.02441045,0.003449914,0,0.010656207,0,0,0.020781456,0.310321063,0.049909667,0,0,0,0,0.021180776,0,0,0.424883305,0,0.802985526,0.604944956
HOA7812A329,0.008713045,0.004328921,0.002164923,0.044452412,0.038428825,0.054830581,0.015539001,0,0.019588089,0,0.032736447,0,0.441959023,0.008775482,0,0,0.000729992,0.000688374,0.015261541,0,0,0.311803344,0,0.852582176,0.559464721
HOA7812A330,0.025072826,0.040174461,0.011989407,0.12966349,0.045854069,0.026088026,0,0,0.062224432,0,0.008332935,0.041181417,0.279682121,0.003895023,0,0,0,0,0.016536436,0,0,0.309305357,0,0.464509408,0.892348623
HOA7812A331,0.008945235,0.007900391,0,0.105631218,0.047749211,0.024240741,0.015251565,0,0.005807289,0.03034244,0,0.002113287,0.377690248,0.001364557,0,0,0,0,0.013918741,0,0,0.359045076,0,0.797672473,0.616985643
HOA7812A332,0.019428019,0,0.000105961,0.046874785,0.03123558,0.013883806,0.010069612,0,0.013741498,0,0.009414067,0.00616931,0.344923225,0.005069408,0,0,0,0.000373222,0.003722319,0,0,0.494989187,0,0.848237225,0.534468712
HOA7812A333,0.026013918,0,0,0.133938947,0,0.068343052,0.022230988,0,0.003794141,0,0.015859109,0.033313002,0.335396388,0,0,0,0,0,0.003532433,0,0,0.357578022,0,0.761367669,0.658444636
HOA7812A334,0.020243538,0,0,0.024372895,0.0438168,0.035311418,0.012740202,0,0.006185214,0,0.017089177,0.000573938,0.425973269,0.007900216,0,0,0,0.000206579,0.008924389,0,0,0.396662366,0,0.846922663,0.545537671
HOA7812A335,0.03089785,0,0,0.103204818,0.059713185,0.063562132,0.031663524,0,0.009159464,0,0.010083914,0.005759407,0.354114074,0.023455354,0,0,0,0,0.004579604,0,0,0.303806673,0,0.811017707,0.61959773
HOA7812A336,0.02562561,0.006294946,0,0.141408868,0.026060068,0.040739152,0.006704402,0,0.058027678,0,0.08349305,0,0.412584192,0.01438016,0,0,0,0,0.004114739,0,0,0.180567135,0,0.824034111,0.630110434
HOA7812A337,0.008236921,0.002866585,0.003775329,0,0.035996547,0.025239143,0.006144201,0,0.006737998,0.008840959,0.017650813,0,0.304709944,0,0,0,0,0.002708418,0.015186121,0,0,0.561907021,0,0.831218451,0.55682141
HOA7812A338,0.025530093,0,0,0.028544432,0.019185076,0.029738759,0.009912286,0,0.004768034,0.018464884,0.006698872,0,0.514363658,0.002299536,0,0,0,0.001235578,0.003018034,0,0,0.336240758,0,0.832479246,0.565335005
HOA7812A339,0,0.027680774,0.026295043,0.088039378,0.036575168,0,0.027540049,0,0.028061426,0,0.014982615,0.005985055,0.384641857,0.014469319,0,0,0,0,0.024346413,0,0,0.321382903,0.009,0.238036016,1.044880776
HOA7812A340,0.000258588,0.004129686,0.000944333,0.08010439,0.016194359,0.066155685,0.025339824,0,0.012463034,0.01125507,0.005699589,0.003034724,0.462267535,0,0,0,0,0.001245278,0.006892162,0,0,0.304015743,0,0.816752693,0.598115765
HOA7812A341,0.026131511,0,0.000869586,0.051961936,0.02432147,0.022962274,0.012751817,0,0.005519659,0.029751687,0,0.028328544,0.536376127,0.03110796,2.23E-05,0,0,0.000684253,0.012602016,0,0,0.216608866,0,0.806217642,0.616575138
HOA7812A342,0.016201473,0,0,0.067917999,0.090526406,0.035391578,0.0221786,0,0,0,0.010027538,0.001637994,0.353478929,0.014466753,0,0,0,0,0.017313643,0,0,0.370859088,0,0.805491153,0.609070807
HOA7812A343,0.005704056,0,0.002825242,0.018358006,0.020754694,0,0.016565896,0,0.012737047,0.017019755,0,0.026797345,0.267729646,0.011929652,0,0.006347682,0,0,0,0.03728469,0,0.55594629,0,0.779550617,0.628091201
HOA7812A344,0,0.002761833,0.002474845,0.212791018,0,0,0.023895439,0,0.012417452,0.025494637,0.000901549,0.072898542,0.343728321,0,0.000516154,0,0,0,0,0.017915112,0,0.284205098,0,0.777801324,0.651557523
